FECHA,CONTRATO,No. Concepto,Descripción detallada de los bienes                                                                (principio activo),Presentación                                                                                 (unidad de medida),MAXIMO,MINIMO,CLAVE GOB
2014-12-30,PEMEX1,408,INSULINA ZINC ISOFANA HUMANA (ORIGEN ADN RECOMBINANTE),FRASCO AMPULA 10 ML 100 UI/ML NPH,0,0,-
2014-12-30,PEMEX1,409,INSULINA ZINC ISOFANA HUMANA (ORIGEN ADN RECOMBINANTE) ,INSULINA ZINC HUMANA (ORIGEN ADN RECOMBINANTE) FRASCO AMPULA 10 ML 70 UI/30 UI,0,0,-
2014-12-30,PEMEX1,410,INTERFERON BETA 1A,"A CAJA CON JERINGA PRELLENADA O VIAL CON DILUYENTE 6,000,000 UI 30 MCG",0,0,-
2014-12-30,PEMEX1,411,INTERFERON BETA 1B,"B CAJA 15 FRASCOS 8,000,000 UI 0.25MG",0,0,-
2014-12-30,PEMEX1,412,IPRATROPIO BROMURO DE,FRASCO SUSPENSION AEROSOL 10 ML 0.286 MG/ G 200 DOSIS,0,0,-
2014-12-30,PEMEX1,413,IPRATROPIO BROMURO DE,FENOTEROL BROMHIDRATO DE FRASCO AEROSOL 10 ML (200 DOSIS) 0.394 MG/0.938 MG/1 G,0,0,-
2014-12-30,PEMEX1,414,IPRATROPIO MONOHIDRATADO BROMURO DE,FRASCO SOLUCION 20 ML 250 MCG/ML,0,0,-
2014-12-30,PEMEX1,415,IRBESARTAN,CAJA CON 28 TABLETAS 150 MG,0,0,-
2014-12-30,PEMEX1,416,IRBESARTAN,CAJA CON 28 TABLETAS 300 MG,0,0,-
2014-12-30,PEMEX1,417,IRBESARTAN,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 300 MG/12.5 MG,0,0,-
2014-12-30,PEMEX1,418,IRBESARTAN,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 150 MG/12.5 MG,0,0,-
2014-12-30,PEMEX1,419,ISOCONAZOL NITRATO DE,CAJA CON 1 OVULO 600 MG,0,0,-
2014-12-30,PEMEX1,420,ISOCONAZOL NITRATO DE,TUBO CREMA VAGINAL 40 G 1 G/100 G,0,0,-
2014-12-30,PEMEX1,421,ISONIAZIDA,RIFAMPICINA PIRAZINAMIDA CAJA CON 24 GRAGEAS 75/150/400 MG,0,0,-
2014-12-30,PEMEX1,422,ISOSORBIDE DINITRATO,FRASCO SOLUCION ATOMIZADOR 18.8 ML 2.51 G/100 ML,0,0,-
2014-12-30,PEMEX1,423,ISOSORBIDE DINITRATO,CAJA CON 40 TABLETAS SUBLINGUAL 5 MG,0,0,-
2014-12-30,PEMEX1,424,ISOSORBIDE DINITRATO,CAJA CON 40 CAPSULAS LIBERACION PROLONGADA 40 MG,0,0,-
2014-12-30,PEMEX1,425,ISOSORBIDE DINITRATO,CAJA CON 20 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,426,ISOSORBIDE MONONITRATO 5,CAJA CON 20 TABLETAS DE LIBERACION PROLONGADA 60 MG,0,0,-
2014-12-30,PEMEX1,427,ISOTIPENDILO CLORHIDRATO DE,TUBO JALEA 25 G 0.75 G / 100 G,0,0,-
2014-12-30,PEMEX1,428,ISOTRETINOINA,CAJA CON 30 CAPSULAS 10 MG,0,0,-
2014-12-30,PEMEX1,429,ISOTRETINOINA,CAJA CON 30 CAPSULAS 20 MG,0,0,-
2014-12-30,PEMEX1,430,ITRACONAZOL,CAJA CON 15 CAPSULAS 100 MG,0,0,-
2014-12-30,PEMEX1,431,ITRACONAZOL MICROGRANULOS,SECNIDAZOL CAJA CON 12 CAPSULAS 33.3/166.6 MG,0,0,-
2014-12-30,PEMEX1,432,IVERMECTINA,CAJA 2 TABLETAS 6 MG,0,0,-
2014-12-30,PEMEX1,433,KETANSERINA,TUBO GEL 78 G 2%,0,0,-
2014-12-30,PEMEX1,434,KETANSERINA,METRONIDAZOL MICONAZOL NITRATO DE CAJA CON 10 OVULOS 36/500/100 MG,0,0,-
2014-12-30,PEMEX1,435,KETOCONAZOL,FRASCO SHAMPOO 120 ML 20 MG / ML,0,0,-
2014-12-30,PEMEX1,436,KETOCONAZOL,TUBO CREMA 40 G 2 G/100 G,0,0,-
2014-12-30,PEMEX1,437,KETOCONAZOL,CAJA CON 5 OVULOS 400 MG,0,0,-
2014-12-30,PEMEX1,438,KETOPROFENO,CAJA CON 6 AMPULAS 2 ML 100 MG,0,0,-
2014-12-30,PEMEX1,439,KETOROLACO TROMETAMINA,CAJA CON 3 AMPULAS 1 ML 30 MG,0,0,-
2014-12-30,PEMEX1,440,KETOROLACO TROMETAMINA,CAJA CON 10 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,441,KETOROLACO TROMETAMINA,CAJA CON 4 TABLETAS SUBLINGUALES 30 MG,0,0,-
2014-12-30,PEMEX1,442,KETOTIFENO,FRASCO JARABE 100 ML 20 MG,0,0,-
2014-12-30,PEMEX1,443,KETOTIFENO FUMARATO ACIDO DE,CAJA CON 30 COMPRIMIDOS 1 MG,0,0,-
2014-12-30,PEMEX1,444,L ORNITINA,L ASPARTATO CAJA CON 30 SOBRES DE 3 G,0,0,-
2014-12-30,PEMEX1,445,LACTATO GLUCONATO DE CALCIO,CARBONATO DE CALCIO CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500 MG,0,0,-
2014-12-30,PEMEX1,446,LACTULOSA,FRASCO JARABE 125 ML 66.66 G / 100 ML,0,0,-
2014-12-30,PEMEX1,447,LAMIVUDINA,CAJA CON 60 TABLETAS 150MG,0,0,-
2014-12-30,PEMEX1,448,LAMOTRIGINA,CAJA CON 28 TABLETAS 25 MG,0,0,-
2014-12-30,PEMEX1,449,LAMOTRIGINA,CAJA CON 28 TABLETAS 100 MG,0,0,-
2014-12-30,PEMEX1,450,LATANOPROST,FRASCO GOTAS OFTALMICAS SOLUCION 2.5 ML 50 MCG/ML,0,0,-
2014-12-30,PEMEX1,451,LATANOPROST,TIMOLOL MALEATO DE FRASCO GOTAS OFTALMICAS SOLUCION 2.5 ML 50 MCG/6.83 MG/ML,0,0,-
2014-12-30,PEMEX1,452,LECARNIDIPINO CLORHIDRATO DE,CAJA CON 30 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,453,LEFLUNOMIDA,CAJA CON 3 COMPRIMIDOS 100 MG,0,0,-
2014-12-30,PEMEX1,454,LEFLUNOMIDA,CAJA CON 30 COMPRIMIDOS 20 MG,0,0,-
2014-12-30,PEMEX1,455,LETROZOL,CAJA CON 30 GRAGEAS 2.5 MG,0,0,-
2014-12-30,PEMEX1,456,LEUPROLIDE ACETATO DE,CAJA CON 1 FRASCO AMPULA DE 2.8 ML CON 5 MG/ML 14 JERINGAS,0,0,-
2014-12-30,PEMEX1,457,LEUPROLIDE ACETATO DE (MICROESFERAS LIOFILIZADAS),FRASCO AMPULA 2 ML 3.75 MG LIOFILIZADO DILUYENTE 2 ML,0,0,-
2014-12-30,PEMEX1,458,LEUPROLIDE ACETATO DE (MICROESFERAS LIOFILIZADAS),CAJA CON 1 FRASCO AMPULA DE 2.0 ML CON 11.25 MG,0,0,-
2014-12-30,PEMEX1,459,LEVAMISOL CLORHIDRATO DE,CAJA CON 2 TABLETAS 50 MG,0,0,-
2014-12-30,PEMEX1,460,LEVETIRACETAM,CAJA CON 60 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,461,LEVETIRACETAM,FRASCO SOLUCION 150 ML 100 MG/ML,0,0,-
2014-12-30,PEMEX1,462,LEVO TETRAHYDROLIPSTATIN (ORLISTAT),CAJA CON 21 CAPSULAS 120 MG,0,0,-
2014-12-30,PEMEX1,463,LEVOCARNITINA,FRASCO SOLUCION 120 ML 10%,0,0,-
2014-12-30,PEMEX1,464,LEVOCARNITINA,CAJA CON 20 TABLETAS MASTICABLES 1 G,0,0,-
2014-12-30,PEMEX1,465,LEVOCARNITINA,FRASCO SOLUCION 60 ML 30%,0,0,-
2014-12-30,PEMEX1,466,LEVOCETIRIZINA,FRASCO SOLUCION INFANTIL 150 ML 50 MG/100 ML,0,0,-
2014-12-30,PEMEX1,467,LEVOCETIRIZINA,CAJA CON 10 TABLETAS 5 MG,0,0,-
2014-12-30,PEMEX1,468,LEVODOPA,BENSERACIDA CLORHIDRATO DE FRASCO 100 COMPRIMIDOS 100/25 MG,0,0,-
2014-12-30,PEMEX1,469,LEVODOPA,CARBIDOPA CAJA CON 100 TABLETAS 250/25 MG,0,0,-
2014-12-30,PEMEX1,470,LEVODOPA,CARBIDOPA ENTACAPONE CAJA CON 30 TABLETAS 100/25/ 200 MG,0,0,-
2014-12-30,PEMEX1,471,LEVODROPROPIZINA,FRASCO JARABE 120 ML 600 MG,0,0,-
2014-12-30,PEMEX1,472,LEVOFLOXACINO HEMIHIDRATADO,CAJA CON 7 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,473,LEVOTIROXINA SODICA,CAJA CON 50 TABLETAS 75 MCG,0,0,-
2014-12-30,PEMEX1,474,LEVOTIROXINA SODICA,CAJA CON 50 TABLETAS 100 MCG,0,0,-
2014-12-30,PEMEX1,475,LEVOTIROXINA SODICA,LIOTIRONINA SODICA CAJA CON 50 TABLETAS 100/20 MCG,0,0,-
2014-12-30,PEMEX1,476,LIDOCAINA,FRASCO SOLUCION SPRAY 10% 115 ML,0,0,-
2014-12-30,PEMEX1,477,LINEZOLID,CAJA CON 10 TABLETAS 600 MG,0,0,-
2014-12-30,PEMEX1,478,LISADO BACTERIANOS HAEMOLYTICUS INFLUENZAE,STAPHYLOCOCCUSS AUREUS MORAXELLA CATARRHALIS KLEBSIELLA PNEUMONIAE DIPLOCOCCUS PNEUMONIAE STREPTOCOCCUS PYOGENES STREPTOCOCCUS AGALACTIAE STREPTOCOCCUS DYSGALACTIAE STREPTOCOCCUS ANGINOSUS CAJA CON 10 AMPULAS (CADA CEPA 6X10 8 BACTERIAS)/3 ML,0,0,-
2014-12-30,PEMEX1,479,LISADO STAPHYLOCOCCUS AUREUS,STAPHYLOCOCCUS MITIS STAPHYLOCOCCUS PYOGENES STAPHYLOCOCCUS PNEUMONIAE KLEBSIELLA PNEUMONIAE BRANHAMELLA CATARRHALIS HAEMOPHILUS INFLUENZAE CAJA CON 28 COMPRIMIDOS (CADA CEPA 1 X 10 9 BACTERIAS)/ COMPRIMIDOS,0,0,-
2014-12-30,PEMEX1,480,LISINOPRIL,CAJA CON 30 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,481,LISINOPRIL,HIDROCLOROTIAZIDA CAJA CON 14 TABLETAS 20/12.5 MG,0,0,-
2014-12-30,PEMEX1,482,LITIO CARBONATO DE,CAJA CON 50 TABLETAS 300 MG,0,0,-
2014-12-30,PEMEX1,483,LOMIFILINA,DIHIDROERGOCRISTINA MESILATO DE CAJA CON 30 GRAGEAS 80/0.8 MG,0,0,-
2014-12-30,PEMEX1,484,LOPERAMIDA CLORHIDRATO DE,CAJA CON 12 GRAGEAS 2 MG,0,0,-
2014-12-30,PEMEX1,485,LORATADINA,FRASCO JARABE 60 ML 5 MG/5 ML,0,0,-
2014-12-30,PEMEX1,486,LORATADINA,CAJA CON 10 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,487,LORATADINA,FRASCO SOLUCION GOTAS PEDIATRICO 30 ML 100 MG / 100 ML,0,0,-
2014-12-30,PEMEX1,488,LORATADINA ,FENILEFRINA CAJA CON 10 CAPSULAS 5 / 20 MG,0,0,-
2014-12-30,PEMEX1,489,LORATADINA ,FENILEFRINA FRASCO JARABE 60 ML 1/ 4 MG,0,0,-
2014-12-30,PEMEX1,490,LORAZEPAM,CAJA CON 40 TABLETAS 2 MG,0,0,-
2014-12-30,PEMEX1,491,LOSARTAN POTASICO,CAJA CON 30 COMPRIMIDOS 50 MG,0,0,-
2014-12-30,PEMEX1,492,LOSARTAN POTASICO,HIDROCLOROTIAZIDA CAJA CON 15 GRAGEAS 50/12.5 MG,0,0,-
2014-12-30,PEMEX1,493,LOSARTAN POTASICO,HIDROCLOROTIAZIDA CAJA CON 15 GRAGEAS 100/25 MG,0,0,-
2014-12-30,PEMEX1,494,MACROGOL 3350,CAJA CON 15 SOBRES 17 G POLVO,0,0,-
2014-12-30,PEMEX1,495,MACROGOL 3350,BICARBONATO DE SODIO CLORURO DE SODIO CLORURO DE POTASIO CAJA CON 4 SOBRES 109.6 G POLVO 105/1.43/2.80/0.37 G,0,0,-
2014-12-30,PEMEX1,,MALEATO DE ROSIGLITAZONA EQUIVALENTE A DE ROSIGLITAZONA ,CLORHIDRATO DE,0,0,-
2014-12-30,PEMEX1,496,METFORMINA,CAJA CON 14 TABLETAS 2 MG/500 MG,0,0,-
2014-12-30,PEMEX1,497,MALEATO DE ROSIGLITAZONA EQUIVALENTE A DE ROSIGLITAZONA ,CLORHIDRATO DE METFORMINA CAJA CON 14 TABLETAS 4 MG/1000 MG,0,0,-
2014-12-30,PEMEX1,498,MALEATO DE ROSIGLITAZONA EQUIVALENTE A DE ROSIGLITAZONA ,CLORHIDRATO DE METFORMINA CAJA CON 14 TABLETAS 4 MG/500 MG,0,0,-
2014-12-30,PEMEX1,499,MALEATO HIDROGENADO DE TEGASEROD EQUIVALENTE A TEGASEROD,CAJA CON 30 COMPRIMIDOS 6 MG,0,0,-
2014-12-30,PEMEX1,500,MAPROTILINA CLORHIDRATO DE,CAJA CON 30 GRAGEAS 25 MG,0,0,-
2014-12-30,PEMEX1,501,MECLIZINA CLORHIDRATO DE ,PIRIDOXINA CLORHIDRATO DE LIDOCAINA CAJA CON 5 ÁMPULAS 25 / 50 / 20MG 1ML,0,0,-
2014-12-30,PEMEX1,502,MECLIZINA CLORHIDRATO DE,PIRIDOXINA CLORHIDRATO DE FRASCO JARABE 120 ML 0.297/0.608 G/100 ML,0,0,-
2014-12-30,PEMEX1,503,MECLIZINA CLORHIDRATO DE,PIRIDOXINA CLORHIDRATO DE FRASCO SOLUCION GOTAS 15 ML 0.833 /1.666 G /100 ML,0,0,-
2014-12-30,PEMEX1,504,MECLIZINA CLORHIDRATO DE,PIRIDOXINA CLORHIDRATO DE CAJA CON 20 TABLETAS 25 / 50 MG,0,0,-
2014-12-30,PEMEX1,505,MEDROXIPROGESTERONA ACETATO DE,CAJA CON 24 TABLETAS 5 MG,0,0,-
2014-12-30,PEMEX1,506,MEFENAMICO ACIDO,CAJA CON 15 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,507,MELFALAN,FRASCO 25 TABLETAS 2 MG,0,0,-
2014-12-30,PEMEX1,508,MELOXICAM,CAJA CON 14 CAPSULAS O TABLETAS 7.5 MG,0,0,-
2014-12-30,PEMEX1,509,MELOXICAM,CAJA CON 10 TABLETAS DE 15 MG,0,0,-
2014-12-30,PEMEX1,510,MELOXICAM,CARISOPRODOL CAJA 7 TABLETAS 15 MG/200 MG,0,0,-
2014-12-30,PEMEX1,511,MEMANTINA CLORHIDRATO DE,CAJA CON 14 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,512,MENADIONA BISULFITO SODICO DE (VITAMINA K3),FRASCO AMPULA 5 ML 50 MG,0,0,-
2014-12-30,PEMEX1,513,MERCAPTOPURINA,FRASCO 25 TABLETAS 50 MG,0,0,-
2014-12-30,PEMEX1,514,MESALAZINA,CAJA CON 3 ENEMAS 6.667 G / 100 ML,0,0,-
2014-12-30,PEMEX1,515,MESALAZINA,CAJA CON 14 SUPOSITORIOS 1 G,0,0,-
2014-12-30,PEMEX1,516,MESALAZINA,FRASCO 40 GRAGEAS 500 MG,0,0,-
2014-12-30,PEMEX1,517,METAMIZOL SODICO,CAJA CON 10 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,518,METAMIZOL SODICO,CAJA CON 5 SUPOSITORIOS INFANTIL 300 MG,0,0,-
2014-12-30,PEMEX1,519,METAMIZOL SODICO,FRASCO JARABE 100 ML 250 MG / 5 ML,0,0,-
2014-12-30,PEMEX1,520,METANSULFONATO DE REBOTEXINA,CAJA CON 30 TABLETAS 4 MG,0,0,-
2014-12-30,PEMEX1,521,METFORMINA CLORHIDRATO DE,CAJA CON 30 TABLETAS 850 MG,0,0,-
2014-12-30,PEMEX1,522,METFORMINA CLORHIDRATO DE,CAJA CON 30 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,523,METILERITROMICINA  6,O (CLARITROMICINA) FRASCO SUSPENSION 60 ML 250 MG,0,0,-
2014-12-30,PEMEX1,524,METILERITROMICINA  6,O (CLARITROMICINA) CAJA CON 10 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,525,METILERITROMICINA  6,O (CLARITROMICINA) CAJA CON 10 TABLETAS 250 MG,0,0,-
2014-12-30,PEMEX1,526,METILFENIDATO,CAJA CON 30 TABLETAS 10MG,0,0,-
2014-12-30,PEMEX1,527,METILFENIDATO CLORHIDRATO DE,CAJA CON 30 CAPSULAS LIBERACION PROLONGADA 20 MG,0,0,-
2014-12-30,PEMEX1,528,METILFENIDATO CLORHIDRATO DE,CAJA CON 30 TABLETAS LIBERACION PROLONGADA 18 MG,0,0,-
2014-12-30,PEMEX1,529,METILFENIDATO CLORHIDRATO DE,CAJA CON 30 TABLETAS LIBERACION PROLONGADA 54 MG,0,0,-
2014-12-30,PEMEX1,530,METILFENIDATO CLORHIDRATO DE,CAJA CON 30 TABLETAS LIBERACION PROLONGADA 36 MG,0,0,-
2014-12-30,PEMEX1,531,METILFENIDATO CLORHIDRATO DE,CAJA CON 30 TABLETAS LIBERACION PROLONGADA 27 MG,0,0,-
2014-12-30,PEMEX1,532,METILPREDNISOLONA ACETATO DE,CAJA CON FRASCO AMPULA 2 ML 40 MG/ML,0,0,-
2014-12-30,PEMEX1,533,METOCLOPRAMIDA MONOCLORHIDRATO DE,CAJA CON 20 COMPRIMIDOS 10 MG,0,0,-
2014-12-30,PEMEX1,534,METOCLOPRAMIDA CLORHIDRATO DE,CAJA CON 6 AMPULAS 10 MG 2ML,0,0,-
2014-12-30,PEMEX1,535,METOCLOPRAMIDA MONOCLORHIDRATO DE,BROMELINA DIMETICONA/PANCREATINA DEHIDROCOLATO DE SODIO. CAJA CON 30 GRAGEAS 6.36 MG/35000 U/57.9 MG/210 U/20 MG,0,0,-
2014-12-30,PEMEX1,536,METOPROLOL SUCCINATO,HIDROCLORTIAZIDA CAJA CON 20 GRAGEAS O TABLETAS LIBERACION PROLONGADA 95/12.5 MG,0,0,-
2014-12-30,PEMEX1,537,METOPROLOL TARTRATO,CAJA CON 20 GRAGEAS 100 MG,0,0,-
2014-12-30,PEMEX1,538,METOTREXATO,FRASCO AMPULA 50 MG/2 ML,0,0,-
2014-12-30,PEMEX1,539,METOTREXATO SODICO,CAJA CON 100 TABLETAS 2.5 MG,0,0,-
2014-12-30,PEMEX1,540,METOXIPSORALENO,FRASCO SOLUCION 15 ML 1%,0,0,-
2014-12-30,PEMEX1,541,METRONIDAZOL,TUBO GEL 30 G 0.75%,0,0,-
2014-12-30,PEMEX1,542,METRONIDAZOL,CAJA CON 30 COMPRIMIDOS 500 MG,0,0,-
2014-12-30,PEMEX1,543,METRONIDAZOL,FRASCO SUSPENSION 120 ML 250 MG/5 ML,0,0,-
2014-12-30,PEMEX1,544,METRONIDAZOL,CAJA CON 20 COMPRIMIDOS 250 MG,0,0,-
2014-12-30,PEMEX1,545,MICOFENOLATO DE MOFETILO,CAJA CON 50 COMPRIMIDOS 500MG,0,0,-
2014-12-30,PEMEX1,546,MICONAZOL,TUBO GEL ORAL 78 G 2%,0,0,-
2014-12-30,PEMEX1,547,MIDAZOLAM MALEATO DE,FRASCO 30 COMPRIMIDOS 7.5 MG,0,0,-
2014-12-30,PEMEX1,548,MINOCICLINA CLORHIDRATO DE,CAJA CON 20 TABLETAS O CAPSULAS 50 MG,0,0,-
2014-12-30,PEMEX1,549,MIRTAZAPINA,CAJA CON 30 TABLETAS DISPERSABLES 30 MG,0,0,-
2014-12-30,PEMEX1,550,MISOPROSTOL,CAJA CON 28 TABLETAS 200 MCG,0,0,-
2014-12-30,PEMEX1,551,MOMETASONA FUROATO DE,TUBO UNGÜENTO 30 G 100 MG / 100 G,0,0,-
2014-12-30,PEMEX1,552,MOMETASONA MONOHIDRATADO FUROATO DE,FRASCO SPRAY NASAL 18 G 0.50 MG 140 DOSIS,0,0,-
2014-12-30,PEMEX1,553,MONTELUKAST SODICO,CAJA CON 20 TABLETAS MASTICABLES 5 MG,0,0,-
2014-12-30,PEMEX1,554,MONTELUKAST SODICO,CAJA CON 20 COMPRIMIDOS 10 MG,0,0,-
2014-12-30,PEMEX1,555,MOXIFLOXACINO CLORHIDRATO DE,FRASCO SOLUCION OFTALMICA 5 ML 5 MG/ML,0,0,-
2014-12-30,PEMEX1,556,MUPIROCINA,TUBO UNGÜENTO 15 G 2%,0,0,-
2014-12-30,PEMEX1,557,NAFAZOLINA,FRASCO SOLUCION SPRAY INFANTIL 15 ML 0.5 MG/ML,0,0,-
2014-12-30,PEMEX1,558,NAFAZOLINA,FRASCO SOLUCION GOTAS OFTALMICAS 15 ML 1 MG/ML,0,0,-
2014-12-30,PEMEX1,559,NAFAZOLINA,FRASCO SOLUCION SPRAY AD 15 ML 1.0 MG/ML,0,0,-
2014-12-30,PEMEX1,560,NAFAZOLINA,SULFATO DE ZINC FRASCO SOLUCION OFTALMICA 25 ML 0.1/0.2 G/100 ML,0,0,-
2014-12-30,PEMEX1,561,NAPROXENO,CARISOPRODOL CAJA CON 30 CAPSULAS 250/200 MG,0,0,-
2014-12-30,PEMEX1,562,NAPROXENO,PARACETAMOL CAJA CON 12 TABLETAS O GRAGEAS 275/300 MG,0,0,-
2014-12-30,PEMEX1,563,NAPROXENO,PARACETAMOL FRASCO SUSPENSION 100 ML 125/100 MG/5 ML,0,0,-
2014-12-30,PEMEX1,564,NATAMICINA,FRASCO SUSPENSION GOTAS OFTALMICAS 10 ML 50 MG/ML,0,0,-
2014-12-30,PEMEX1,565,NEOMICINA SULFATO DE,CAJA CON 10 TABLETAS 250 MG,0,0,-
2014-12-30,PEMEX1,566,NEOMICINA,CAOLIN PECTINA CAJA CON 20 TABLETAS 129/280/30 MG,0,0,-
2014-12-30,PEMEX1,567,NEOMICINA,CAOLIN PECTINA FRASCO SUSPENSION 75 ML 0.733/10/0.7 G/100 ML,0,0,-
2014-12-30,PEMEX1,568,NICERGOLINA,CAJA CON 20 GRAGEAS 10 MG,0,0,-
2014-12-30,PEMEX1,569,NICERGOLINA,CAJA CON 20 GRAGEAS 30 MG,0,0,-
2014-12-30,PEMEX1,570,NIFEDIPINO,CAJA CON 30 COMPRIMIDOS LIBERACION PROLONGADA 30 MG,0,0,-
2014-12-30,PEMEX1,571,NILUTAMIDA,CAJA CON 30 CAPSULAS O COMPRIMIDOS 150 MG,0,0,-
2014-12-30,PEMEX1,572,NIMESULIDE,CAJA CON 10 TABLETAS 100 MG,0,0,-
2014-12-30,PEMEX1,573,NIMODIPINA,CAJA CON 30 TABLETAS 30 MG,0,0,-
2014-12-30,PEMEX1,574,NISTATINA,FRASCO GOTAS 60 ML 100000 U / ML,0,0,-
2014-12-30,PEMEX1,575,NITAZOXANIDA,CAJA CON 6 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,576,NITROFURANTOINA,CAJA CON 40 CAPSULAS 100 MG,0,0,-
2014-12-30,PEMEX1,577,NITROFURAZONA(NITROFURAL),TUBO POMADA 85 G 0.2 G / 100 G,0,0,-
2014-12-30,PEMEX1,578,NITROFURAZONA(NITROFURAL),CENTELLA ASIATICA CAJA CON 12 OVULOS 6/15 MG,0,0,-
2014-12-30,PEMEX1,579,OCTREOTIDA ACETATO,CAJA FRASCO AMPULA CON JERINGA PRELLENADA 2.5ML 20MG,0,0,-
2014-12-30,PEMEX1,580,OFLOXACINA,CAJA CON 8 TABLETAS 400 MG,0,0,-
2014-12-30,PEMEX1,581,OLANZAPINA,CAJA CON 14 TABLETAS 10 MG,0,0,-
2014-12-30,PEMEX1,582,OLANZAPINA,CAJA CON 1 FRASCO AMPULA 10 MG,0,0,-
2014-12-30,PEMEX1,583,OLANZAPINA ,CLORHIDRATO DE FLUOXETINA EQUIVALENTE CAJA CON 14 CAPSULAS 6/25 MG,0,0,-
2014-12-30,PEMEX1,584,OLOPATADINA CLORHIDRATO DE,FRASCO SOLUCION GOTAS 5 ML 1 MG/ML,0,0,-
2014-12-30,PEMEX1,585,OMEPRAZOL,CAJA CON 20 MG 7 CAPSULAS,0,0,-
2014-12-30,PEMEX1,586,ONDANSETRON CLORHIDRATO DIHIDRATADO DE,CAJA CON 10 TABLETAS 8 MG,0,0,-
2014-12-30,PEMEX1,587,ONDANSETRON CLORHIDRATO DIHIDRATADO DE,CAJA CON 3 AMPULAS 8 MG 4 ML,0,0,-
2014-12-30,PEMEX1,588,ORCIPRENALINA SULFATO DE,CAJA CON 30 COMPRIMIDOS 20 MG,0,0,-
2014-12-30,PEMEX1,589,ORFENADRINA CITRATO DE,PARACETAMOL FRASCO 50 TABLETAS 35/450 MG,0,0,-
2014-12-30,PEMEX1,590,OXCARBAZEPINA,FRASCO SUSPENSION 100 ML 6 G/100 ML,0,0,-
2014-12-30,PEMEX1,591,OXCARBAZEPINA,CAJA CON 20 TABLETAS 600 MG,0,0,-
2014-12-30,PEMEX1,592,OXCARBAZEPINA,CAJA CON 20 TABLETAS 300 MG,0,0,-
2014-12-30,PEMEX1,593,OXIBUTININA CLORHIDRATO DE,CAJA CON 30 TABLETAS 5 MG,0,0,-
2014-12-30,PEMEX1,594,OXIDO DE ZINC,TARRO CREMA 60 G 25 G / 100 G,0,0,-
2014-12-30,PEMEX1,595,OXIMETAZOLINA CLORHIDRATO DE,SOLUCION NASAL GOTERO NEBULIZADOR 20 ML 25 MG,0,0,-
2014-12-30,PEMEX1,596,OXIMETAZOLINA CLORHIDRATO DE,SOLUCION NASAL GOTERO NEBULIZADOR 20 ML 50 MG,0,0,-
2014-12-30,PEMEX1,597,OXOLAMINA CITRATO DE ,FRASCO JARABE 100 ML 1 G/100 ML,0,0,-
2014-12-30,PEMEX1,598,PANCREATINA (LIPASA,"AMILASA PROTEASA) CAJA CON 50 CAPSULAS 150 MG (10,000 /33,200/37,500 USP)",0,0,-
2014-12-30,PEMEX1,599,PANCREATINA,DIMETICONA EXTRACTO DE BILIS DE BUEY CELULASA CAJA CON 50 GRAGEAS 130/40/25/5 MG,0,0,-
2014-12-30,PEMEX1,600,PANTOPRAZOL,CAJA CON 14 GRAGEAS 40 MG,0,0,-
2014-12-30,PEMEX1,601,PARACETAMOL,FRASCO SOLUCION GOTAS 30 ML 100 MG,0,0,-
2014-12-30,PEMEX1,602,PARACETAMOL,FRASCO JARABE 120 ML 3.2 G / 100 ML,0,0,-
2014-12-30,PEMEX1,603,PARACETAMOL,CAJA CON 20 TABLETAS 500 MG,0,0,-
2014-12-30,PEMEX1,604,PARACETAMOL,CODEINA FOSFATO DE CAJA CON 30 CAPSULAS 500 / 30 MG,0,0,-
2014-12-30,PEMEX1,605,PARACETAMOL,DEXTROPROPOXIFENO CLORHIDRATO DE DIAZEPAM CAJA CON 20 TABLETAS 200/50 /2 MG,0,0,-
2014-12-30,PEMEX1,606,PAROXETINA CLORHIDRATO DE,CAJA CON 10 TABLETAS 20 MG,0,0,-
2014-12-30,PEMEX1,607,PEGFILGRASTIM,CAJA CON JERINGA PRELLENADA 6MG/0.6 ML,0,0,-
2014-12-30,PEMEX1,608,PEMETREXED DISODICO,FRASCO AMPULA 500MG,0,0,-
2014-12-30,PEMEX1,609,PENTOXIFILINA,CAJA CON 30 TABLETAS O GRAGEAS LIBERACION PROLONGADA 400 MG,0,0,-
2014-12-30,PEMEX1,610,PERINDOPRIL,CAJA CON 14 TABLETAS 4 MG,0,0,-
